"","year","CO2","CH4","NO2","SGG","site_number","latitude","longitude","location_name","country","state","count_max","max","count_min","min","mean"
"5312",1978,333.48,1.48385,0.30096,0.000643,"070351",-35.31,149.2,"CANBERRA","Australia","Australian Capital Territory",365,18.9276712328767,365,6.46575342465753,12.6967123287671
"5313",1978,333.48,1.48385,0.30096,0.000643,"010916",-33.69,117.61,"KATANNING","Australia","Western Australia",365,22.2312328767123,365,10.1512328767123,16.1912328767123
"5314",1978,333.48,1.48385,0.30096,0.000643,"018012",-32.13,133.7,"CEDUNA","Australia","South Australia",365,21.9052054794521,364,10.0326923076923,15.9689488935722
"5315",1978,333.48,1.48385,0.30096,0.000643,"008315",-28.8,114.7,"GERALDTON","Australia","Western Australia",365,25.8071232876712,365,14.4134246575342,20.1102739726027
"5316",1978,333.48,1.48385,0.30096,0.000643,"009617",-33.95,116.13,"BRIDGETOWN","Australia","Western Australia",351,22.4128205128205,348,8.71896551724138,15.5658930150309
"5317",1978,333.48,1.48385,0.30096,0.000643,"010917",-32.67,116.67,"WANDERING","Australia","Western Australia",364,23.1049450549451,364,8.7239010989011,15.9144230769231
"5318",1978,333.48,1.48385,0.30096,0.000643,"030124",-18.3,143.53,"GEORGETOWN","Australia","Queensland",363,32.2057851239669,362,18.2477900552486,25.2267875896078
"5319",1979,335.26,1.4984,0.30067,0.000695,"061363",-32.03,150.83,"SCONE","Australia","New South Wales",365,24.3961643835616,359,10.0359331476323,17.216048765597
"5320",1979,335.26,1.4984,0.30067,0.000695,"078015",-36.31,141.65,"NHILL","Australia","Victoria",360,21.755,359,8.47437325905292,15.1146866295265
"5321",1979,335.26,1.4984,0.30067,0.000695,"039083",-23.38,150.48,"ROCKHAMPTON","Australia","Queensland",365,28.5621917808219,365,16.4304109589041,22.496301369863
"5322",1979,335.26,1.4984,0.30067,0.000695,"013017",-25.03,128.3,"GILES","Australia","Western Australia",365,29.266301369863,365,16.2024657534247,22.7343835616438
"5323",1979,335.26,1.4984,0.30067,0.000695,"018012",-32.13,133.7,"CEDUNA","Australia","South Australia",365,22.9241095890411,365,10.4284931506849,16.676301369863
"5324",1979,335.26,1.4984,0.30067,0.000695,"007045",-26.61,118.54,"MEEKATHARRA","Australia","Western Australia",365,29.3249315068493,365,16.2698630136986,22.797397260274
"5325",1979,335.26,1.4984,0.30067,0.000695,"059151",-30.32,153.12,"COFFS","Australia","New South Wales",365,23.7676712328767,364,13.7931318681319,18.7804015505043
"5326",1979,335.26,1.4984,0.30067,0.000695,"085096",-39.13,146.42,"WILSONS","Australia","Victoria",363,16.5760330578512,365,12.1186301369863,14.3473315974188
"5327",1979,335.26,1.4984,0.30067,0.000695,"009021",-31.93,115.98,"PERTH","Australia","Western Australia",365,24.5090410958904,365,11.2734246575342,17.8912328767123
"5328",1979,335.26,1.4984,0.30067,0.000695,"016098",-30.71,134.58,"TARCOOLA","Australia","South Australia",360,26.6222222222222,358,11.4265363128492,19.0243792675357
"5329",1979,335.26,1.4984,0.30067,0.000695,"004032",-20.37,118.63,"PORT","Australia","Western Australia",365,33.7290410958904,365,18.972602739726,26.3508219178082
"5330",1979,335.26,1.4984,0.30067,0.000695,"033119",-21.12,149.22,"MACKAY","Australia","Queensland",365,25.7978082191781,365,18.6131506849315,22.2054794520548
"5331",1979,335.26,1.4984,0.30067,0.000695,"036031",-23.44,144.28,"LONGREACH","Australia","Queensland",351,31.5279202279202,349,14.941547277937,23.2347337529286
"5332",1979,335.26,1.4984,0.30067,0.000695,"072161",-35.94,148.38,"CABRAMURRA","Australia","New South Wales",364,11.9266483516484,363,4.79641873278237,8.36153354221536
"5333",1979,335.26,1.4984,0.30067,0.000695,"009518",-34.37,115.14,"CAPE","Australia","Western Australia",365,19.5043835616438,361,14.2637119113573,16.8840477365006
"5334",1979,335.26,1.4984,0.30067,0.000695,"084016",-37.57,149.92,"GABO","Australia","Victoria",365,18.0167123287671,364,12.107967032967,15.0623396808671
"5335",1979,335.26,1.4984,0.30067,0.000695,"074258",-35.56,144.95,"DENILIQUIN","Australia","New South Wales",364,23.3615384615385,362,9.17513812154696,16.2683382915427
"5336",1979,335.26,1.4984,0.30067,0.000695,"067105",-33.6,150.78,"RICHMOND","Australia","New South Wales",364,25.3032967032967,365,10.8156164383562,18.0594565708264
"5337",1979,335.26,1.4984,0.30067,0.000695,"017126",-29.66,138.07,"MARREE","Australia","South Australia",362,28.3041436464088,363,14.070523415978,21.1873335311934
"5338",1979,335.26,1.4984,0.30067,0.000695,"038026",-25.9,139.35,"BIRDSVILLE","Australia","Queensland",365,31.0419178082192,359,16.5267409470752,23.7843293776472
"5339",1979,335.26,1.4984,0.30067,0.000695,"010092",-31.48,118.28,"MERREDIN","Australia","Western Australia",364,25.3167582417582,365,11.7241095890411,18.5204339153997
"5340",1979,335.26,1.4984,0.30067,0.000695,"017043",-27.56,135.45,"OODNADATTA","Australia","South Australia",363,29.1181818181818,363,15.2768595041322,22.197520661157
"5341",1979,335.26,1.4984,0.30067,0.000695,"076031",-34.24,142.09,"MILDURA","Australia","Victoria",365,24.718904109589,363,10.4845730027548,17.6017385561719
"5342",1979,335.26,1.4984,0.30067,0.000695,"096003",-42.28,146.28,"BUTLERS","Australia","Tasmania",342,12.9099415204678,353,3.10651558073654,8.00822855060219
"5343",1979,335.26,1.4984,0.30067,0.000695,"094220",-42.99,147.07,"GROVE","Australia","Tasmania",362,17.771546961326,363,5.05592286501377,11.4137349131699
"5344",1979,335.26,1.4984,0.30067,0.000695,"008297",-30.28,116.67,"DALWALLINU","Australia","Western Australia",359,25.8802228412256,359,11.4657381615599,18.6729805013928
"5345",1979,335.26,1.4984,0.30067,0.000695,"040043",-27.03,153.47,"CAPE","Australia","Queensland",364,23.6675824175824,358,17.6687150837989,20.6681487506906
"5346",1979,335.26,1.4984,0.30067,0.000695,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",360,20.2975,359,11.4623955431755,15.8799477715877
"5347",1979,335.26,1.4984,0.30067,0.000695,"046126",-29.44,142.06,"TIBOOBURRA","Australia","New South Wales",364,27.8134615384615,363,14.7606060606061,21.2870337995338
"5348",1979,335.26,1.4984,0.30067,0.000695,"011052",-30.85,128.11,"FORREST","Australia","Western Australia",365,25.8197260273973,365,9.87397260273973,17.8468493150685
"5349",1979,335.26,1.4984,0.30067,0.000695,"084145",-37.69,148.47,"ORBOST","Australia","Victoria",365,20.4186301369863,365,9.36082191780822,14.8897260273973
"5350",1979,335.26,1.4984,0.30067,0.000695,"034084",-20.05,146.27,"CHARTERS","Australia","Queensland",350,29.5471428571429,357,16.9829131652661,23.2650280112045
"5351",1979,335.26,1.4984,0.30067,0.000695,"026021",-37.75,140.77,"MOUNT","Australia","South Australia",365,19.1761643835616,365,8.46438356164384,13.8202739726027
"5352",1979,335.26,1.4984,0.30067,0.000695,"094029",-42.89,147.33,"HOBART","Australia","Tasmania",365,17.6452054794521,365,8.81890410958904,13.2320547945205
"5353",1979,335.26,1.4984,0.30067,0.000695,"068072",-34.95,150.54,"NOWRA","Australia","New South Wales",364,22.5134615384615,363,11.4969696969697,17.0052156177156
"5354",1979,335.26,1.4984,0.30067,0.000695,"068151",-35.09,150.8,"POINT","Australia","New South Wales",364,20.2862637362637,360,13.9355555555556,17.1109096459096
"5355",1979,335.26,1.4984,0.30067,0.000695,"091293",-41.05,146.79,"LOW","Australia","Tasmania",365,16.1386301369863,364,9.79505494505494,12.9668425410206
"5356",1979,335.26,1.4984,0.30067,0.000695,"052088",-30.04,148.12,"WALGETT","Australia","New South Wales",364,27.4019230769231,363,11.303305785124,19.3526144310235
"5357",1979,335.26,1.4984,0.30067,0.000695,"032040",-19.25,146.77,"TOWNSVILLE","Australia","Queensland",365,29.0750684931507,360,20.0258333333333,24.550450913242
"5358",1979,335.26,1.4984,0.30067,0.000695,"090015",-38.86,143.51,"CAPE","Australia","Victoria",363,17.0407713498623,365,10.7808219178082,13.9107966338352
"5359",1979,335.26,1.4984,0.30067,0.000695,"015666",-20.18,130.01,"RABBIT","Australia","Northern Territory",365,34.421095890411,365,16.9638356164384,25.6924657534247
"5360",1979,335.26,1.4984,0.30067,0.000695,"001019",-14.3,126.65,"KALUMBURU","Australia","Western Australia",364,34.6964285714286,353,20.6824362606232,27.6894324160259
"5361",1979,335.26,1.4984,0.30067,0.000695,"044021",-26.41,146.26,"CHARLEVILLE","Australia","Queensland",365,29.1317808219178,365,12.8252054794521,20.9784931506849
"5362",1979,335.26,1.4984,0.30067,0.000695,"018044",-33.13,135.55,"KYANCUTTA","Australia","South Australia",365,24.9643835616438,364,9.7967032967033,17.3805434291736
"5363",1979,335.26,1.4984,0.30067,0.000695,"015135",-19.64,134.18,"TENNANT","Australia","Northern Territory",365,32.2098630136986,365,20.9731506849315,26.5915068493151
"5364",1979,335.26,1.4984,0.30067,0.000695,"039128",-24.91,152.32,"BUNDABERG","Australia","Queensland",363,27.332782369146,363,15.4953168044077,21.4140495867769
"5365",1979,335.26,1.4984,0.30067,0.000695,"011003",-31.68,128.9,"EUCLA","Australia","Western Australia",365,22.5372602739726,365,12.3509589041096,17.4441095890411
"5366",1979,335.26,1.4984,0.30067,0.000695,"004106",-21.18,119.75,"MARBLE","Australia","Western Australia",359,35.5604456824513,359,19.5961002785515,27.5782729805014
"5367",1979,335.26,1.4984,0.30067,0.000695,"010286",-31.62,117.22,"CUNDERDIN","Australia","Western Australia",345,24.8176811594203,343,10.332361516035,17.5750213377276
"5368",1979,335.26,1.4984,0.30067,0.000695,"018192",-34.6,135.88,"PORT","Australia","South Australia",365,20.4731506849315,353,11.7158640226629,16.0945073537972
"5369",1979,335.26,1.4984,0.30067,0.000695,"086338",-37.83,144.98,"MELBOURNE","Australia","Victoria",365,19.8731506849315,365,11.3986301369863,15.6358904109589
"5370",1979,335.26,1.4984,0.30067,0.000695,"010916",-33.69,117.61,"KATANNING","Australia","Western Australia",360,21.8594444444444,365,9.67589041095891,15.7676674277017
"5371",1979,335.26,1.4984,0.30067,0.000695,"050017",-33.94,147.2,"WEST","Australia","New South Wales",362,23.4875690607735,356,9.97443820224719,16.7310036315103
"5372",1979,335.26,1.4984,0.30067,0.000695,"003003",-17.95,122.24,"BROOME","Australia","Western Australia",365,32.0698630136986,365,21.8252054794521,26.9475342465753
"5373",1979,335.26,1.4984,0.30067,0.000695,"037010",-19.92,138.12,"CAMOOWEAL","Australia","Queensland",358,32.7072625698324,359,16.5721448467967,24.6397037083145
"5374",1979,335.26,1.4984,0.30067,0.000695,"029063",-17.69,141.07,"NORMANTON","Australia","Queensland",358,32.7522346368715,354,21.4872881355932,27.1197613862324
"5375",1979,335.26,1.4984,0.30067,0.000695,"012038",-30.78,121.45,"KALGOORLIE-BOULDER","Australia","Western Australia",365,25.2802739726027,364,12.5447802197802,18.9125270961915
"5376",1979,335.26,1.4984,0.30067,0.000695,"045025",-27.99,143.82,"THARGOMINDAH","Australia","Queensland",364,29.6901098901099,365,16.5712328767123,23.1306713834111
"5377",1979,335.26,1.4984,0.30067,0.000695,"072150",-35.16,147.46,"WAGGA","Australia","New South Wales",365,23.0123287671233,365,8.66,15.8361643835616
"5378",1979,335.26,1.4984,0.30067,0.000695,"006011",-24.89,113.67,"CARNARVON","Australia","Western Australia",365,27.2701369863014,365,16.547397260274,21.9087671232877
"5379",1979,335.26,1.4984,0.30067,0.000695,"087031",-37.86,144.76,"LAVERTON","Australia","Victoria",365,20.027397260274,365,9.06849315068493,14.5479452054795
"5380",1979,335.26,1.4984,0.30067,0.000695,"014015",-12.42,130.89,"DARWIN","Australia","Northern Territory",365,31.9758904109589,365,23.2884931506849,27.6321917808219
"5381",1979,335.26,1.4984,0.30067,0.000695,"082039",-36.1,146.51,"RUTHERGLEN","Australia","Victoria",351,21.6888888888889,358,6.76424581005587,14.2265673494724
"5382",1979,335.26,1.4984,0.30067,0.000695,"048027",-31.48,145.83,"COBAR","Australia","New South Wales",365,25.9698630136986,364,13.5365384615385,19.7532007376185
"5383",1979,335.26,1.4984,0.30067,0.000695,"022823",-35.75,136.6,"CAPE","Australia","South Australia",365,18.6238356164384,365,11.301095890411,14.9624657534247
"5384",1979,335.26,1.4984,0.30067,0.000695,"056242",-29.78,151.11,"INVERELL","Australia","New South Wales",364,24.1258241758242,365,7.52493150684931,15.8253778413367
"5385",1979,335.26,1.4984,0.30067,0.000695,"070351",-35.31,149.2,"CANBERRA","Australia","Australian Capital Territory",365,20.4345205479452,365,6.20602739726027,13.3202739726027
"5386",1979,335.26,1.4984,0.30067,0.000695,"021133",-33.77,138.22,"RAYVILLE","Australia","South Australia",332,23.1765060240964,327,8.48776758409786,15.8321368040971
"5387",1979,335.26,1.4984,0.30067,0.000695,"043109",-28.05,148.59,"ST","Australia","Queensland",330,27.9036363636364,335,13.2235820895522,20.5636092265943
"5388",1979,335.26,1.4984,0.30067,0.000695,"028004",-16,144.08,"PALMERVILLE","Australia","Queensland",363,32.1168044077135,363,17.8212121212121,24.9690082644628
"5389",1979,335.26,1.4984,0.30067,0.000695,"039066",-25.62,151.62,"GAYNDAH","Australia","Queensland",365,28.7758904109589,365,14.1638356164384,21.4698630136986
"5390",1979,335.26,1.4984,0.30067,0.000695,"005007",-22.24,114.1,"LEARMONTH","Australia","Western Australia",363,31.6201101928375,363,16.6181818181818,24.1191460055096
"5391",1979,335.26,1.4984,0.30067,0.000695,"085072",-38.12,147.13,"EAST","Australia","Victoria",365,19.9583561643836,362,7.6146408839779,13.7864985241807
"5392",1979,335.26,1.4984,0.30067,0.000695,"042112",-26.66,150.18,"MILES","Australia","Queensland",364,27.6986263736264,365,12.7265753424658,20.2126008580461
"5393",1979,335.26,1.4984,0.30067,0.000695,"091311",-41.55,147.22,"LAUNCESTON","Australia","Tasmania",365,17.5109589041096,362,5.6267955801105,11.56887724211
"5394",1979,335.26,1.4984,0.30067,0.000695,"061078",-32.79,151.84,"WILLIAMTOWN","Australia","New South Wales",365,23.7087671232877,364,11.7994505494505,17.7541088363691
"5395",1979,335.26,1.4984,0.30067,0.000695,"008296",-29.2,116.02,"MORAWA","Australia","Western Australia",348,27.4310344827586,349,12.8017191977077,20.1163768402332
"5396",1979,335.26,1.4984,0.30067,0.000695,"065070",-32.22,148.58,"DUBBO","Australia","New South Wales",364,24.5851648351648,364,10.0788461538462,17.3320054945055
"5397",1979,335.26,1.4984,0.30067,0.000695,"040004",-27.63,152.71,"AMBERLEY","Australia","Queensland",365,26.9191780821918,365,12.3123287671233,19.6157534246575
"5398",1979,335.26,1.4984,0.30067,0.000695,"038003",-22.91,139.9,"BOULIA","Australia","Queensland",341,32.5604105571848,341,17.1196480938416,24.8400293255132
"5399",1979,335.26,1.4984,0.30067,0.000695,"027058",-10.58,142.29,"HORN","Australia","Queensland",365,29.8153424657534,365,23.4432876712329,26.6293150684931
"5400",1979,335.26,1.4984,0.30067,0.000695,"048245",-30.04,145.95,"BOURKE","Australia","New South Wales",363,28.1633608815427,365,13.4882191780822,20.8257900298124
"5401",1979,335.26,1.4984,0.30067,0.000695,"036007",-23.55,145.29,"BARCALDINE","Australia","Queensland",365,30.5630136986301,365,16.9764383561644,23.7697260273973
"5402",1979,335.26,1.4984,0.30067,0.000695,"009617",-33.95,116.13,"BRIDGETOWN","Australia","Western Australia",355,21.6639436619718,350,8.48942857142857,15.0766861167002
"5403",1979,335.26,1.4984,0.30067,0.000695,"030124",-18.3,143.53,"GEORGETOWN","Australia","Queensland",363,31.9501377410468,361,17.7105263157895,24.8303320284182
"5404",1979,335.26,1.4984,0.30067,0.000695,"040842",-27.39,153.13,"BRISBANE","Australia","Queensland",364,25.3997252747253,365,15.6315068493151,20.5156160620202
"5405",1979,335.26,1.4984,0.30067,0.000695,"053115",-29.49,149.85,"MOREE","Australia","New South Wales",365,27.2090410958904,365,12.4832876712329,19.8461643835616
"5406",1979,335.26,1.4984,0.30067,0.000695,"031011",-16.87,145.75,"CAIRNS","Australia","Queensland",365,28.8635616438356,362,20.3580110497238,24.6107863467797
"5407",1979,335.26,1.4984,0.30067,0.000695,"055024",-31.03,150.27,"GUNNEDAH","Australia","New South Wales",365,25.3339726027397,365,12.5153424657534,18.9246575342466
"5408",1979,335.26,1.4984,0.30067,0.000695,"080023",-35.72,143.92,"KERANG","Australia","Victoria",362,22.8475138121547,363,9.41625344352617,16.1318836278404
"5409",1979,335.26,1.4984,0.30067,0.000695,"016001",-31.16,136.81,"WOOMERA","Australia","South Australia",365,25.8767123287671,365,13.1452054794521,19.5109589041096
"5410",1979,335.26,1.4984,0.30067,0.000695,"063005",-33.43,149.56,"BATHURST","Australia","New South Wales",359,20.6189415041783,362,6.28453038674033,13.4517359454593
"5411",1979,335.26,1.4984,0.30067,0.000695,"009789",-33.83,121.89,"ESPERANCE","Australia","Western Australia",365,21.2060273972603,364,12.2021978021978,16.704112599729
"5412",1979,335.26,1.4984,0.30067,0.000695,"015590",-23.8,133.89,"ALICE","Australia","Northern Territory",365,29.693698630137,365,12.2030136986301,20.9483561643836
"5413",1979,335.26,1.4984,0.30067,0.000695,"027045",-12.68,141.92,"WEIPA","Australia","Queensland",329,32.4270516717325,330,21.8939393939394,27.160495532836
"5414",1979,335.26,1.4984,0.30067,0.000695,"010917",-32.67,116.67,"WANDERING","Australia","Western Australia",364,22.5986263736264,365,8.1745205479452,15.3865734607858
"5415",1979,335.26,1.4984,0.30067,0.000695,"023373",-34.48,139.01,"NURIOOTPA","Australia","South Australia",364,21.017032967033,365,9.01917808219178,15.0181055246124
"5416",1979,335.26,1.4984,0.30067,0.000695,"008315",-28.8,114.7,"GERALDTON","Australia","Western Australia",363,25.1195592286501,364,13.0826923076923,19.1011257681712
"5417",1979,335.26,1.4984,0.30067,0.000695,"092045",-40.99,148.35,"LARAPUNA","Australia","Tasmania",364,17.9472527472527,364,10.5406593406593,14.243956043956
"5418",1979,335.26,1.4984,0.30067,0.000695,"060139",-31.43,152.87,"PORT","Australia","New South Wales",357,23.1366946778711,357,11.6126050420168,17.374649859944
"5419",1979,335.26,1.4984,0.30067,0.000695,"009999",-34.94,117.82,"ALBANY","Australia","Western Australia",365,19.5260273972603,363,10.6785123966942,15.1022698969772
"5420",1979,335.26,1.4984,0.30067,0.000695,"058012",-29.43,153.36,"YAMBA","Australia","New South Wales",364,23.7085164835165,365,15.4493150684932,19.5789157760048
"5421",1979,335.26,1.4984,0.30067,0.000695,"014825",-16.4,131.01,"VICTORIA","Australia","Northern Territory",351,35.3034188034188,353,20.5770538243626,27.9402363138907
"5422",1980,336.53,1.51357,0.30144,0.000745,"059151",-30.32,153.12,"COFFS","Australia","New South Wales",365,24.481095890411,366,13.9685792349727,19.2248375626918
"5423",1980,336.53,1.51357,0.30144,0.000745,"027058",-10.58,142.29,"HORN","Australia","Queensland",366,30.1341530054645,365,23.5583561643836,26.846254584924
"5424",1980,336.53,1.51357,0.30144,0.000745,"007045",-26.61,118.54,"MEEKATHARRA","Australia","Western Australia",366,29.0453551912568,366,16.9046448087432,22.975
"5425",1980,336.53,1.51357,0.30144,0.000745,"084016",-37.57,149.92,"GABO","Australia","Victoria",366,18.3046448087432,366,12.2724043715847,15.2885245901639
"5426",1980,336.53,1.51357,0.30144,0.000745,"094220",-42.99,147.07,"GROVE","Australia","Tasmania",362,17.8635359116022,361,6.08421052631579,11.973873218959
"5427",1980,336.53,1.51357,0.30144,0.000745,"008297",-30.28,116.67,"DALWALLINU","Australia","Western Australia",363,25.7889807162534,362,11.5060773480663,18.6475290321599
"5428",1980,336.53,1.51357,0.30144,0.000745,"011052",-30.85,128.11,"FORREST","Australia","Western Australia",365,26.1441095890411,365,10.412602739726,18.2783561643836
"5429",1980,336.53,1.51357,0.30144,0.000745,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",361,21.2130193905817,361,11.5747922437673,16.3939058171745
"5430",1980,336.53,1.51357,0.30144,0.000745,"052088",-30.04,148.12,"WALGETT","Australia","New South Wales",366,27.7352459016393,366,11.4133879781421,19.5743169398907
"5431",1980,336.53,1.51357,0.30144,0.000745,"080023",-35.72,143.92,"KERANG","Australia","Victoria",361,23.2750692520776,360,9.22777777777778,16.2514235149277
"5432",1980,336.53,1.51357,0.30144,0.000745,"067105",-33.6,150.78,"RICHMOND","Australia","New South Wales",366,25.9161202185792,366,10.9937158469945,18.4549180327869
"5433",1980,336.53,1.51357,0.30144,0.000745,"074258",-35.56,144.95,"DENILIQUIN","Australia","New South Wales",366,23.5620218579235,365,9.1586301369863,16.3603259974549
"5434",1980,336.53,1.51357,0.30144,0.000745,"033119",-21.12,149.22,"MACKAY","Australia","Queensland",365,26.352602739726,366,18.8781420765027,22.6153724081144
"5435",1980,336.53,1.51357,0.30144,0.000745,"085096",-39.13,146.42,"WILSONS","Australia","Victoria",358,16.895251396648,356,11.9691011235955,14.4321762601218
"5436",1980,336.53,1.51357,0.30144,0.000745,"026021",-37.75,140.77,"MOUNT","Australia","South Australia",366,19.646174863388,366,8.58142076502732,14.1137978142077
"5437",1980,336.53,1.51357,0.30144,0.000745,"090015",-38.86,143.51,"CAPE","Australia","Victoria",365,17.4276712328767,366,11.0464480874317,14.2370596601542
"5438",1980,336.53,1.51357,0.30144,0.000745,"086338",-37.83,144.98,"MELBOURNE","Australia","Victoria",366,20.0631147540984,366,11.3901639344262,15.7266393442623
"5439",1980,336.53,1.51357,0.30144,0.000745,"091293",-41.05,146.79,"LOW","Australia","Tasmania",365,16.1819178082192,364,10.2387362637363,13.2103270359777
"5440",1980,336.53,1.51357,0.30144,0.000745,"084145",-37.69,148.47,"ORBOST","Australia","Victoria",360,20.7436111111111,365,9.64054794520548,15.1920795281583
"5441",1980,336.53,1.51357,0.30144,0.000745,"038026",-25.9,139.35,"BIRDSVILLE","Australia","Queensland",363,31.7267217630854,358,16.4569832402235,24.0918525016544
"5442",1980,336.53,1.51357,0.30144,0.000745,"014015",-12.42,130.89,"DARWIN","Australia","Northern Territory",366,32.3483606557377,365,23.3041095890411,27.8262351223894
"5443",1980,336.53,1.51357,0.30144,0.000745,"018044",-33.13,135.55,"KYANCUTTA","Australia","South Australia",362,25.5345303867403,365,9.12328767123288,17.3289090289866
"5444",1980,336.53,1.51357,0.30144,0.000745,"018012",-32.13,133.7,"CEDUNA","Australia","South Australia",363,23.5961432506887,364,10.2186813186813,16.907412284685
"5445",1980,336.53,1.51357,0.30144,0.000745,"039066",-25.62,151.62,"GAYNDAH","Australia","Queensland",364,29.2728021978022,364,14.5552197802198,21.914010989011
"5446",1980,336.53,1.51357,0.30144,0.000745,"010286",-31.62,117.22,"CUNDERDIN","Australia","Western Australia",353,25.256657223796,347,10.5899135446686,17.9232853842323
"5447",1980,336.53,1.51357,0.30144,0.000745,"032040",-19.25,146.77,"TOWNSVILLE","Australia","Queensland",366,29.477868852459,366,20.2122950819672,24.8450819672131
"5448",1980,336.53,1.51357,0.30144,0.000745,"040043",-27.03,153.47,"CAPE","Australia","Queensland",363,23.9523415977961,331,18.0492447129909,21.0007931553935
"5449",1980,336.53,1.51357,0.30144,0.000745,"046012",-31.52,143.39,"WILCANNIA","Australia","New South Wales",338,28.1899408284024,342,11.9511695906433,20.0705552095228
"5450",1980,336.53,1.51357,0.30144,0.000745,"022823",-35.75,136.6,"CAPE","Australia","South Australia",366,18.9494535519126,364,11.5384615384615,15.2439575451871
"5451",1980,336.53,1.51357,0.30144,0.000745,"010916",-33.69,117.61,"KATANNING","Australia","Western Australia",366,21.6732240437158,366,9.42540983606557,15.5493169398907
"5452",1980,336.53,1.51357,0.30144,0.000745,"044021",-26.41,146.26,"CHARLEVILLE","Australia","Queensland",366,29.3926229508197,365,13.4172602739726,21.4049416123961
"5453",1980,336.53,1.51357,0.30144,0.000745,"061363",-32.03,150.83,"SCONE","Australia","New South Wales",366,25.6407103825137,362,10.8599447513812,18.2503275669474
"5454",1980,336.53,1.51357,0.30144,0.000745,"001019",-14.3,126.65,"KALUMBURU","Australia","Western Australia",366,34.7855191256831,326,19.1748466257669,26.980182875725
"5455",1980,336.53,1.51357,0.30144,0.000745,"023373",-34.48,139.01,"NURIOOTPA","Australia","South Australia",366,21.6125683060109,365,8.8758904109589,15.2442293584849
"5456",1980,336.53,1.51357,0.30144,0.000745,"036031",-23.44,144.28,"LONGREACH","Australia","Queensland",340,31.8970588235294,333,15.3984984984985,23.647778661014
"5457",1980,336.53,1.51357,0.30144,0.000745,"040004",-27.63,152.71,"AMBERLEY","Australia","Queensland",366,27.5232240437158,366,12.7396174863388,20.1314207650273
"5458",1980,336.53,1.51357,0.30144,0.000745,"009021",-31.93,115.98,"PERTH","Australia","Western Australia",366,24.3704918032787,366,11.6989071038251,18.0346994535519
"5459",1980,336.53,1.51357,0.30144,0.000745,"087031",-37.86,144.76,"LAVERTON","Australia","Victoria",366,20.3650273224044,366,9.20573770491803,14.7853825136612
"5460",1980,336.53,1.51357,0.30144,0.000745,"013017",-25.03,128.3,"GILES","Australia","Western Australia",366,30.2428961748634,366,16.9407103825137,23.5918032786885
"5461",1980,336.53,1.51357,0.30144,0.000745,"046126",-29.44,142.06,"TIBOOBURRA","Australia","New South Wales",366,28.8642076502732,366,14.7978142076503,21.8310109289617
"5462",1980,336.53,1.51357,0.30144,0.000745,"011003",-31.68,128.9,"EUCLA","Australia","Western Australia",366,23.2901639344262,366,12.7852459016393,18.0377049180328
"5463",1980,336.53,1.51357,0.30144,0.000745,"076031",-34.24,142.09,"MILDURA","Australia","Victoria",366,24.977868852459,365,10.2391780821918,17.6085234673254
"5464",1980,336.53,1.51357,0.30144,0.000745,"068151",-35.09,150.8,"POINT","Australia","New South Wales",357,20.9229691876751,366,14.1898907103825,17.5564299490288
"5465",1980,336.53,1.51357,0.30144,0.000745,"053115",-29.49,149.85,"MOREE","Australia","New South Wales",366,28.168306010929,365,12.7054794520548,20.4368927314919
"5466",1980,336.53,1.51357,0.30144,0.000745,"040842",-27.39,153.13,"BRISBANE","Australia","Queensland",366,25.5939890710383,365,16.0805479452055,20.8372685081219
"5467",1980,336.53,1.51357,0.30144,0.000745,"004032",-20.37,118.63,"PORT","Australia","Western Australia",360,33.7388888888889,361,19.5116343490305,26.6252616189597
"5468",1980,336.53,1.51357,0.30144,0.000745,"027045",-12.68,141.92,"WEIPA","Australia","Queensland",363,32.697520661157,365,21.6317808219178,27.1646507415374
"5469",1980,336.53,1.51357,0.30144,0.000745,"016098",-30.71,134.58,"TARCOOLA","Australia","South Australia",366,27.2478142076503,365,11.5219178082192,19.3848660079347
"5470",1980,336.53,1.51357,0.30144,0.000745,"056242",-29.78,151.11,"INVERELL","Australia","New South Wales",362,25.0889502762431,362,7.60055248618785,16.3447513812155
"5471",1980,336.53,1.51357,0.30144,0.000745,"021133",-33.77,138.22,"RAYVILLE","Australia","South Australia",343,23.7921282798834,344,8.53895348837209,16.1655408841277
"5472",1980,336.53,1.51357,0.30144,0.000745,"063005",-33.43,149.56,"BATHURST","Australia","New South Wales",347,21.1806916426513,350,6.60257142857143,13.8916315356114
"5473",1980,336.53,1.51357,0.30144,0.000745,"017043",-27.56,135.45,"OODNADATTA","Australia","South Australia",366,30.2357923497268,366,14.9319672131148,22.5838797814208
"5474",1980,336.53,1.51357,0.30144,0.000745,"070351",-35.31,149.2,"CANBERRA","Australia","Australian Capital Territory",366,20.8647540983607,364,6.71428571428571,13.7895199063232
"5475",1980,336.53,1.51357,0.30144,0.000745,"037010",-19.92,138.12,"CAMOOWEAL","Australia","Queensland",357,34.2750700280112,357,17.8378151260504,26.0564425770308
"5476",1980,336.53,1.51357,0.30144,0.000745,"050017",-33.94,147.2,"WEST","Australia","New South Wales",363,23.6052341597796,365,10.0142465753425,16.809740367561
