"","year","CO2","CH4","NO2","SGG","location","latitude","longitude","location_name","country","state","count","mean","min","max"
"11612",1976,329.36527,1.45473,0.29962,0.000544,"062021",-32.6,149.6,"MUDGEE","Australia","New South Wales",366,2.08661202185792,0,78.2
"11613",1976,329.36527,1.45473,0.29962,0.000544,"082001",-36.37,146.71,"BEECHWORTH","Australia","Victoria",366,2.0568306010929,0,46.8
"11614",1976,329.36527,1.45473,0.29962,0.000544,"010032",-31,117.39,"COWCOWING","Australia","Western Australia",366,0.657377049180328,0,25.8
"11615",1976,329.36527,1.45473,0.29962,0.000544,"077039",-35.5,142.85,"SEA","Australia","Victoria",352,0.749715909090909,0,21
"11616",1976,329.36527,1.45473,0.29962,0.000544,"010039",-31.01,117.2,"DOODARDING","Australia","Western Australia",366,0.763661202185792,0,44
"11617",1976,329.36527,1.45473,0.29962,0.000544,"042023",-26.66,150.18,"MILES","Australia","Queensland",366,1.80655737704918,0,72
"11618",1976,329.36527,1.45473,0.29962,0.000544,"088060",-37.45,145.21,"WALLABY","Australia","Victoria",366,2.86775956284153,0,33.2
"11619",1976,329.36527,1.45473,0.29962,0.000544,"054003",-30.38,150.61,"BARRABA","Australia","New South Wales",366,2.47267759562842,0,145
"11620",1976,329.36527,1.45473,0.29962,0.000544,"018106",-31.45,130.9,"NULLARBOR","Australia","South Australia",350,0.96,0,80.4
"11621",1976,329.36527,1.45473,0.29962,0.000544,"091011",-40.69,144.72,"CAPE","Australia","Tasmania",365,2.58849315068493,0,32.8
"11622",1976,329.36527,1.45473,0.29962,0.000544,"010126",-31.12,117.79,"TRAYNING","Australia","Western Australia",365,0.711780821917808,0,25.2
"11623",1976,329.36527,1.45473,0.29962,0.000544,"022000",-34.42,137.92,"ARDROSSAN","Australia","South Australia",339,0.612979351032448,0,21
"11624",1976,329.36527,1.45473,0.29962,0.000544,"009503",-33.48,115.73,"BOYANUP","Australia","Western Australia",366,2.45464480874317,0,59.4
"11625",1976,329.36527,1.45473,0.29962,0.000544,"010037",-31.73,117.76,"CUTTENING","Australia","Western Australia",364,0.876373626373626,0,38.8
"11626",1976,329.36527,1.45473,0.29962,0.000544,"087034",-38.07,144.33,"LOVELY","Australia","Victoria",366,1.44890710382514,0,38.4
"11627",1976,329.36527,1.45473,0.29962,0.000544,"014902",-14.46,132.26,"KATHERINE","Australia","Northern Territory",366,3.43688524590164,0,69.4
"11628",1976,329.36527,1.45473,0.29962,0.000544,"018033",-31.97,133.76,"GOODE","Australia","South Australia",366,0.673770491803279,0,18.6
"11629",1976,329.36527,1.45473,0.29962,0.000544,"045017",-28,143.82,"THARGOMINDAH","Australia","Queensland",364,2.03461538461538,0,102.2
"11630",1976,329.36527,1.45473,0.29962,0.000544,"010123",-31.99,117.93,"THE","Australia","Western Australia",366,0.63551912568306,0,29.2
"11631",1976,329.36527,1.45473,0.29962,0.000544,"047029",-33.39,142.57,"POONCARIE","Australia","New South Wales",363,0.698347107438017,0,21.9
"11632",1976,329.36527,1.45473,0.29962,0.000544,"040082",-27.55,152.34,"UNIVERSITY","Australia","Queensland",366,2.12868852459016,0,85
"11633",1976,329.36527,1.45473,0.29962,0.000544,"007057",-28.06,117.84,"MOUNT","Australia","Western Australia",364,0.395054945054945,0,49
"11634",1976,329.36527,1.45473,0.29962,0.000544,"009591",-34.64,117.38,"PARDELUP","Australia","Western Australia",363,1.88595041322314,0,49.5
"11635",1976,329.36527,1.45473,0.29962,0.000544,"018058",-33.21,137.36,"MULLAQUANA","Australia","South Australia",366,0.559562841530055,0,27.4
"11636",1976,329.36527,1.45473,0.29962,0.000544,"040043",-27.03,153.47,"CAPE","Australia","Queensland",366,6.16939890710383,0,189.8
"11637",1976,329.36527,1.45473,0.29962,0.000544,"018069",-33.65,134.89,"ELLISTON","Australia","South Australia",366,1.30136612021858,0,69.2
"11638",1976,329.36527,1.45473,0.29962,0.000544,"080004",-35.98,143.85,"CANARY","Australia","Victoria",366,0.734426229508197,0,23.2
"11639",1976,329.36527,1.45473,0.29962,0.000544,"084016",-37.57,149.91,"GABO","Australia","Victoria",366,3.20573770491803,0,64
"11640",1976,329.36527,1.45473,0.29962,0.000544,"010525",-33.85,117.64,"BROOMEHILL","Australia","Western Australia",359,1.30640668523677,0,43.4
"11641",1976,329.36527,1.45473,0.29962,0.000544,"094061",-42.93,147.52,"SANDFORD","Australia","Tasmania",366,2.04207650273224,0,50.6
"11642",1976,329.36527,1.45473,0.29962,0.000544,"040094",-27.81,152.67,"HARRISVILLE","Australia","Queensland",366,2.48715846994536,0,166.8
"11643",1976,329.36527,1.45473,0.29962,0.000544,"089033",-37.69,142.72,"WICKLIFFE","Australia","Victoria",335,1.61701492537313,0,36.6
"11644",1976,329.36527,1.45473,0.29962,0.000544,"063005",-33.43,149.56,"BATHURST","Australia","New South Wales",366,2.14918032786885,0,66.4
"11645",1976,329.36527,1.45473,0.29962,0.000544,"041082",-27.72,151.63,"PITTSWORTH","Australia","Queensland",362,1.94419889502762,0,63.8
"11646",1976,329.36527,1.45473,0.29962,0.000544,"044054",-28.81,147.12,"MULGA","Australia","Queensland",366,2.21967213114754,0,123.4
"11647",1976,329.36527,1.45473,0.29962,0.000544,"040013",-25.82,152.62,"COWAL","Australia","Queensland",363,4.07272727272727,0,106.2
"11648",1976,329.36527,1.45473,0.29962,0.000544,"010133",-30.83,117.32,"WALK","Australia","Western Australia",366,0.57103825136612,0,21
"11649",1976,329.36527,1.45473,0.29962,0.000544,"094063",-42.79,147.56,"SORELL","Australia","Tasmania",335,1.83970149253731,0,46.2
"11650",1976,329.36527,1.45473,0.29962,0.000544,"041013",-28.23,152.07,"CANNING","Australia","Queensland",366,2.45081967213115,0,157.4
"11651",1976,329.36527,1.45473,0.29962,0.000544,"022020",-33.93,137.63,"WALLAROO","Australia","South Australia",307,0.831921824104235,0,16
"11652",1976,329.36527,1.45473,0.29962,0.000544,"040152",-26.24,151.94,"MURGON","Australia","Queensland",340,2.31470588235294,0,69
"11653",1976,329.36527,1.45473,0.29962,0.000544,"010670",-32.5,119.36,"LAKE","Australia","Western Australia",366,0.956010928961749,0,56.6
"11654",1976,329.36527,1.45473,0.29962,0.000544,"024501",-34.1,139.17,"AUSTRALIA","Australia","South Australia",366,0.665846994535519,0,24.2
"11655",1976,329.36527,1.45473,0.29962,0.000544,"023721",-35.06,138.56,"HAPPY","Australia","South Australia",366,1.37595628415301,0,27.6
"11656",1977,331.7,1.4694,0.3003,0.000592,"016022",-32,134.88,"KONDOOLKA","Australia","South Australia",305,0.740655737704918,0,58.8
"11657",1977,331.7,1.4694,0.3003,0.000592,"028004",-16,144.08,"PALMERVILLE","Australia","Queensland",365,3.79205479452055,0,145.8
"11658",1977,331.7,1.4694,0.3003,0.000592,"037043",-21.61,138.31,"URANDANGIE","Australia","Queensland",364,1.80851648351648,0,77.5
"11659",1977,331.7,1.4694,0.3003,0.000592,"089005",-37.45,143.36,"BEAUFORT","Australia","Victoria",308,1.72987012987013,0,51
"11660",1977,331.7,1.4694,0.3003,0.000592,"016039",-30.79,136.89,"PURPLE","Australia","South Australia",365,0.156712328767123,0,24.2
"11661",1977,331.7,1.4694,0.3003,0.000592,"069006",-35.72,149.78,"BETTOWYND","Australia","New South Wales",365,2.02493150684931,0,82
"11662",1977,331.7,1.4694,0.3003,0.000592,"024521",-35.12,139.27,"MURRAY","Australia","South Australia",364,0.831318681318681,0,38.8
"11663",1977,331.7,1.4694,0.3003,0.000592,"004035",-20.78,117.15,"ROEBOURNE","Australia","Western Australia",365,0.534794520547945,0,104
"11664",1977,331.7,1.4694,0.3003,0.000592,"008088",-29.19,115.44,"MINGENEW","Australia","Western Australia",354,0.635028248587571,0,24.8
"11665",1977,331.7,1.4694,0.3003,0.000592,"024535",-34.57,139.6,"SWAN","Australia","South Australia",363,0.415977961432507,0,13.4
"11666",1977,331.7,1.4694,0.3003,0.000592,"085096",-39.13,146.42,"WILSONS","Australia","Victoria",365,2.99123287671233,0,62.7
"11667",1977,331.7,1.4694,0.3003,0.000592,"087043",-37.82,144.15,"MEREDITH","Australia","Victoria",365,1.61534246575342,0,50
"11668",1977,331.7,1.4694,0.3003,0.000592,"018045",-33.95,135.27,"LAKE","Australia","South Australia",365,0.901917808219178,0,18
"11669",1977,331.7,1.4694,0.3003,0.000592,"026025",-37.38,140.84,"PENOLA","Australia","South Australia",314,1.92229299363057,0,110.4
"11670",1977,331.7,1.4694,0.3003,0.000592,"010092",-31.48,118.28,"MERREDIN","Australia","Western Australia",365,0.592054794520548,0,19.9
"11671",1977,331.7,1.4694,0.3003,0.000592,"009561",-34.49,117.63,"KENDENUP","Australia","Western Australia",362,1.52099447513812,0,39.4
"11672",1977,331.7,1.4694,0.3003,0.000592,"010045",-31.01,117.13,"EJANDING","Australia","Western Australia",364,0.632142857142857,0,31
"11673",1977,331.7,1.4694,0.3003,0.000592,"054036",-29.24,150.89,"WALLANGRA","Australia","New South Wales",363,1.98953168044077,0,115.6
"11674",1977,331.7,1.4694,0.3003,0.000592,"058063",-28.88,153.05,"CASINO","Australia","New South Wales",343,2.48950437317784,0,74.4
"11675",1977,331.7,1.4694,0.3003,0.000592,"048031",-29.55,148.59,"COLLARENEBRI","Australia","New South Wales",364,1.48626373626374,0,73.2
"11676",1977,331.7,1.4694,0.3003,0.000592,"038024",-25.42,142.66,"WINDORAH","Australia","Queensland",365,0.951506849315068,0,71.4
"11677",1977,331.7,1.4694,0.3003,0.000592,"018065",-33.87,136.38,"PINESIDE","Australia","South Australia",365,0.721095890410959,0,20.8
"11678",1977,331.7,1.4694,0.3003,0.000592,"058012",-29.43,153.36,"YAMBA","Australia","New South Wales",365,3.84246575342466,0,134.4
"11679",1977,331.7,1.4694,0.3003,0.000592,"010541",-33.86,118.81,"NYERILUP","Australia","Western Australia",356,1.1685393258427,0,41.6
"11680",1977,331.7,1.4694,0.3003,0.000592,"005008",-21.19,115.98,"MARDIE","Australia","Western Australia",365,0.563835616438356,0,55
"11681",1977,331.7,1.4694,0.3003,0.000592,"009557",-33.95,120.12,"HOPETOUN","Australia","Western Australia",353,1.69036827195467,0,37.1
"11682",1977,331.7,1.4694,0.3003,0.000592,"010536",-32.33,117.87,"CORRIGIN","Australia","Western Australia",365,0.906301369863014,0,30.6
"11683",1977,331.7,1.4694,0.3003,0.000592,"075050",-33.61,146.32,"NARADHAN","Australia","New South Wales",365,0.83013698630137,0,29.2
"11684",1977,331.7,1.4694,0.3003,0.000592,"009520",-34.61,118.75,"CAPE","Australia","Western Australia",364,1.55384615384615,0,46
"11685",1977,331.7,1.4694,0.3003,0.000592,"092037",-40.73,148.12,"SWAN","Australia","Tasmania",365,1.4027397260274,0,55.8
"11686",1977,331.7,1.4694,0.3003,0.000592,"010636",-33.16,117.67,"THE","Australia","Western Australia",364,1.12087912087912,0,37
"11687",1977,331.7,1.4694,0.3003,0.000592,"025015",-35.26,140.91,"PINNAROO","Australia","South Australia",339,0.656047197640118,0,20.2
"11688",1977,331.7,1.4694,0.3003,0.000592,"037051",-22.39,143.04,"WINTON","Australia","Queensland",365,1.35780821917808,0,50.3
"11689",1977,331.7,1.4694,0.3003,0.000592,"017031",-29.65,138.06,"MARREE","Australia","South Australia",365,0.216986301369863,0,14.6
"11690",1977,331.7,1.4694,0.3003,0.000592,"091044",-40.92,145.14,"IRISHTOWN","Australia","Tasmania",301,3.84551495016611,0,70.8
"11691",1977,331.7,1.4694,0.3003,0.000592,"024511",-34.18,139.08,"EUDUNDA","Australia","South Australia",365,0.900821917808219,0,23.6
"11692",1977,331.7,1.4694,0.3003,0.000592,"007007",-26.98,116.54,"BOOLARDY","Australia","Western Australia",365,0.216712328767123,0,12
"11693",1977,331.7,1.4694,0.3003,0.000592,"010091",-31.63,117.01,"MECKERING","Australia","Western Australia",352,0.738068181818182,0,23.8
"11694",1977,331.7,1.4694,0.3003,0.000592,"079036",-36.74,141.94,"NATIMUK","Australia","Victoria",328,0.953048780487805,0,28.6
"11695",1977,331.7,1.4694,0.3003,0.000592,"010537",-34.3,117.57,"CRANBROOK","Australia","Western Australia",325,1.37753846153846,0,27.2
"11696",1977,331.7,1.4694,0.3003,0.000592,"068016",-34.27,150.81,"CATARACT","Australia","New South Wales",365,2.55890410958904,0,88.2
"11697",1977,331.7,1.4694,0.3003,0.000592,"012052",-29.69,121.03,"MENZIES","Australia","Western Australia",365,0.339178082191781,0,17.3
"11698",1977,331.7,1.4694,0.3003,0.000592,"008106",-29.37,116.4,"PERANGERY","Australia","Western Australia",365,0.427945205479452,0,18.6
"11699",1977,331.7,1.4694,0.3003,0.000592,"025507",-36.1,140.35,"KEITH","Australia","South Australia",365,0.954794520547945,0,24.2
"11700",1977,331.7,1.4694,0.3003,0.000592,"016055",-32.38,135.52,"YARDEA","Australia","South Australia",365,0.491506849315068,0,19
"11701",1977,331.7,1.4694,0.3003,0.000592,"017024",-30.07,138.27,"FARINA","Australia","South Australia",365,0.0849315068493151,0,8.1
"11702",1977,331.7,1.4694,0.3003,0.000592,"012065",-32.2,121.78,"NORSEMAN","Australia","Western Australia",365,0.484109589041096,0,16.6
"11703",1977,331.7,1.4694,0.3003,0.000592,"032032",-18.59,146.25,"MACKNADE","Australia","Queensland",365,8.21424657534247,0,327.4
"11704",1977,331.7,1.4694,0.3003,0.000592,"084030",-37.69,148.46,"ORBOST","Australia","Victoria",365,2.31232876712329,0,64.1
"11705",1977,331.7,1.4694,0.3003,0.000592,"031055",-16.47,145.37,"SOUTH","Australia","Queensland",365,6.18246575342466,0,125.6
"11706",1977,331.7,1.4694,0.3003,0.000592,"080009",-36.48,143.35,"COONOOER","Australia","Victoria",365,0.782465753424658,0,23.8
"11707",1977,331.7,1.4694,0.3003,0.000592,"008141",-28.38,114.45,"WILLI","Australia","Western Australia",365,0.62027397260274,0,21.6
"11708",1977,331.7,1.4694,0.3003,0.000592,"086117",-37.48,145.15,"TOOROURRONG","Australia","Victoria",365,2.23397260273973,0,112.2
"11709",1977,331.7,1.4694,0.3003,0.000592,"018069",-33.65,134.89,"ELLISTON","Australia","South Australia",365,0.934246575342466,0,24.6
"11710",1977,331.7,1.4694,0.3003,0.000592,"055055",-30.96,150.46,"CARROLL","Australia","New South Wales",365,2.18301369863014,0,85.4
"11711",1977,331.7,1.4694,0.3003,0.000592,"077008",-35.93,142.85,"BIRCHIP","Australia","Victoria",365,0.739178082191781,0,24
"11712",1977,331.7,1.4694,0.3003,0.000592,"006055",-27.75,115.83,"WOOLGORONG","Australia","Western Australia",365,0.242465753424658,0,15.6
"11713",1977,331.7,1.4694,0.3003,0.000592,"009564",-34.94,117.92,"KING","Australia","Western Australia",365,2.32383561643836,0,33
"11714",1977,331.7,1.4694,0.3003,0.000592,"038002",-25.9,139.35,"BIRDSVILLE","Australia","Queensland",365,0.664657534246575,0,67
"11715",1977,331.7,1.4694,0.3003,0.000592,"033035",-19.54,147.41,"KALAMIA","Australia","Queensland",359,3.27827298050139,0,150.6
"11716",1977,331.7,1.4694,0.3003,0.000592,"019032",-32.74,138.61,"ORROROO","Australia","South Australia",342,0.977485380116959,0,119
"11717",1977,331.7,1.4694,0.3003,0.000592,"061010",-32.59,151.78,"CLARENCE","Australia","New South Wales",365,2.85972602739726,0,126
"11718",1977,331.7,1.4694,0.3003,0.000592,"024515",-35.3,139.03,"LANGHORNE","Australia","South Australia",365,0.788493150684932,0,30.8
"11719",1977,331.7,1.4694,0.3003,0.000592,"077030",-36.01,143.03,"NARRAPORT","Australia","Victoria",365,0.696438356164384,0,27.4
"11720",1977,331.7,1.4694,0.3003,0.000592,"022009",-34.77,137.59,"MINLATON","Australia","South Australia",333,0.986186186186186,0,32.8
"11721",1977,331.7,1.4694,0.3003,0.000592,"061014",-32.64,151.42,"BRANXTON","Australia","New South Wales",363,2.26501377410468,0,131.8
"11722",1977,331.7,1.4694,0.3003,0.000592,"014902",-14.46,132.26,"KATHERINE","Australia","Northern Territory",365,3.6986301369863,0,78
"11723",1977,331.7,1.4694,0.3003,0.000592,"036007",-23.55,145.29,"BARCALDINE","Australia","Queensland",365,2.06931506849315,0,109.6
"11724",1977,331.7,1.4694,0.3003,0.000592,"044026",-28.07,145.68,"CUNNAMULLA","Australia","Queensland",365,0.882191780821918,0,52.2
"11725",1977,331.7,1.4694,0.3003,0.000592,"010112",-31.19,118.1,"NUNGARIN","Australia","Western Australia",347,0.613544668587896,0,15.2
"11726",1977,331.7,1.4694,0.3003,0.000592,"047053",-34.11,141.91,"WENTWORTH","Australia","New South Wales",354,0.669209039548023,0,54.2
"11727",1977,331.7,1.4694,0.3003,0.000592,"092012",-41.64,147.97,"FINGAL","Australia","Tasmania",365,1.70356164383562,0,38.8
"11728",1977,331.7,1.4694,0.3003,0.000592,"018002",-31.83,132.63,"PENNALUMBA","Australia","South Australia",365,0.46958904109589,0,17.6
"11729",1977,331.7,1.4694,0.3003,0.000592,"078078",-36.37,141.24,"KANIVA","Australia","Victoria",364,0.881318681318681,0,21.8
"11730",1977,331.7,1.4694,0.3003,0.000592,"016032",-32.52,136.49,"NONNING","Australia","South Australia",365,0.446849315068493,0,18.8
"11731",1977,331.7,1.4694,0.3003,0.000592,"086131",-37.56,145.13,"YAN","Australia","Victoria",365,2.14684931506849,0,143
"11732",1977,331.7,1.4694,0.3003,0.000592,"054004",-29.87,150.57,"BINGARA","Australia","New South Wales",329,2.51550151975684,0,108.8
"11733",1977,331.7,1.4694,0.3003,0.000592,"009619",-34.15,116.02,"WILGARRUP","Australia","Western Australia",365,2.01808219178082,0,34.8
"11734",1977,331.7,1.4694,0.3003,0.000592,"062026",-32.81,149.98,"RYLSTONE","Australia","New South Wales",334,1.53473053892216,0,47.4
"11735",1977,331.7,1.4694,0.3003,0.000592,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",365,3.04027397260274,0,259.4
"11736",1977,331.7,1.4694,0.3003,0.000592,"010149",-31.34,117.82,"CODG","Australia","Western Australia",362,0.600276243093923,0,30.2
"11737",1977,331.7,1.4694,0.3003,0.000592,"095016",-42.34,146.75,"OSTERLEY","Australia","Tasmania",362,1.65580110497238,0,39.6
"11738",1977,331.7,1.4694,0.3003,0.000592,"094061",-42.93,147.52,"SANDFORD","Australia","Tasmania",365,1.51287671232877,0,39.4
"11739",1977,331.7,1.4694,0.3003,0.000592,"041011",-27.71,151.87,"CAMBOOYA","Australia","Queensland",359,1.68969359331476,0,78.4
"11740",1977,331.7,1.4694,0.3003,0.000592,"041024",-27.21,151.85,"DOCTORS","Australia","Queensland",365,1.13643835616438,0,36
"11741",1977,331.7,1.4694,0.3003,0.000592,"055045",-31.18,150.03,"CURLEWIS","Australia","New South Wales",364,2.33351648351648,0,104.4
"11742",1977,331.7,1.4694,0.3003,0.000592,"018001",-33.91,136.57,"ARNO","Australia","South Australia",363,0.690358126721763,0,24.4
"11743",1977,331.7,1.4694,0.3003,0.000592,"050031",-32.73,148.19,"PEAK","Australia","New South Wales",365,1.36465753424658,0,89.2
"11744",1977,331.7,1.4694,0.3003,0.000592,"079010",-36.78,142.4,"DRUNG","Australia","Victoria",365,0.895342465753425,0,18.8
"11745",1977,331.7,1.4694,0.3003,0.000592,"099001",-39.48,147.32,"DEAL","Australia","Tasmania",365,1.65424657534247,0,35
"11746",1977,331.7,1.4694,0.3003,0.000592,"008066",-30.7,117.06,"KOKARDINE","Australia","Western Australia",364,0.668131868131868,0,29
"11747",1977,331.7,1.4694,0.3003,0.000592,"074128",-35.55,144.95,"DENILIQUIN","Australia","New South Wales",365,0.646849315068493,0,17
"11748",1977,331.7,1.4694,0.3003,0.000592,"010126",-31.12,117.79,"TRAYNING","Australia","Western Australia",365,0.592876712328767,0,17
"11749",1977,331.7,1.4694,0.3003,0.000592,"080004",-35.98,143.85,"CANARY","Australia","Victoria",365,0.633424657534247,0,28.8
"11750",1977,331.7,1.4694,0.3003,0.000592,"018049",-34.12,136.16,"NORTH","Australia","South Australia",361,0.674238227146814,0,17.6
"11751",1977,331.7,1.4694,0.3003,0.000592,"094063",-42.79,147.56,"SORELL","Australia","Tasmania",365,1.4372602739726,0,50.2
"11752",1977,331.7,1.4694,0.3003,0.000592,"077039",-35.5,142.85,"SEA","Australia","Victoria",344,0.827325581395349,0,46.7
"11753",1977,331.7,1.4694,0.3003,0.000592,"010039",-31.01,117.2,"DOODARDING","Australia","Western Australia",365,0.530958904109589,0,24.4
"11754",1977,331.7,1.4694,0.3003,0.000592,"010032",-31,117.39,"COWCOWING","Australia","Western Australia",364,0.501648351648352,0,19
"11755",1977,331.7,1.4694,0.3003,0.000592,"039037",-24.79,152.36,"FAIRYMEAD","Australia","Queensland",365,2.03123287671233,0,88.6
"11756",1977,331.7,1.4694,0.3003,0.000592,"046042",-30.85,143.09,"WHITE","Australia","New South Wales",365,0.441095890410959,0,27
"11757",1977,331.7,1.4694,0.3003,0.000592,"070028",-34.74,148.89,"YASS","Australia","New South Wales",365,1.55232876712329,0,34.4
"11758",1977,331.7,1.4694,0.3003,0.000592,"008079",-29.02,115.62,"MANARRA","Australia","Western Australia",364,0.655494505494505,0,21.6
"11759",1977,331.7,1.4694,0.3003,0.000592,"007095",-28.23,117.65,"YOWERAGABBIE","Australia","Western Australia",365,0.325479452054795,0,19.8
"11760",1977,331.7,1.4694,0.3003,0.000592,"040013",-25.82,152.62,"COWAL","Australia","Queensland",337,1.78753709198813,0,73
"11761",1977,331.7,1.4694,0.3003,0.000592,"062021",-32.6,149.6,"MUDGEE","Australia","New South Wales",365,1.44904109589041,0,50.4
"11762",1977,331.7,1.4694,0.3003,0.000592,"075012",-35.42,144.6,"WAKOOL","Australia","New South Wales",365,0.630684931506849,0,27.8
"11763",1977,331.7,1.4694,0.3003,0.000592,"082001",-36.37,146.71,"BEECHWORTH","Australia","Victoria",365,1.98328767123288,0,32
"11764",1977,331.7,1.4694,0.3003,0.000592,"018033",-31.97,133.76,"GOODE","Australia","South Australia",365,0.538082191780822,0,22.6
"11765",1977,331.7,1.4694,0.3003,0.000592,"042023",-26.66,150.18,"MILES","Australia","Queensland",365,1.4186301369863,0,130
"11766",1977,331.7,1.4694,0.3003,0.000592,"084016",-37.57,149.91,"GABO","Australia","Victoria",365,1.98027397260274,0,41.8
"11767",1977,331.7,1.4694,0.3003,0.000592,"016009",-31.06,135.87,"COONDAMBO","Australia","South Australia",365,0.221643835616438,0,24.6
"11768",1977,331.7,1.4694,0.3003,0.000592,"044054",-28.81,147.12,"MULGA","Australia","Queensland",365,1.01643835616438,0,63.8
"11769",1977,331.7,1.4694,0.3003,0.000592,"010525",-33.85,117.64,"BROOMEHILL","Australia","Western Australia",365,0.903013698630137,0,22
"11770",1977,331.7,1.4694,0.3003,0.000592,"018058",-33.21,137.36,"MULLAQUANA","Australia","South Australia",365,0.36958904109589,0,14.4
"11771",1977,331.7,1.4694,0.3003,0.000592,"019001",-33.05,138.43,"APPILA","Australia","South Australia",358,0.875698324022346,0,65.2
"11772",1977,331.7,1.4694,0.3003,0.000592,"063005",-33.43,149.56,"BATHURST","Australia","New South Wales",365,1.15369863013699,0,35.6
"11773",1977,331.7,1.4694,0.3003,0.000592,"009503",-33.48,115.73,"BOYANUP","Australia","Western Australia",365,1.96767123287671,0,37
"11774",1977,331.7,1.4694,0.3003,0.000592,"010133",-30.83,117.32,"WALK","Australia","Western Australia",365,0.536438356164384,0,21.6
"11775",1977,331.7,1.4694,0.3003,0.000592,"041082",-27.72,151.63,"PITTSWORTH","Australia","Queensland",363,1.49035812672176,0,59.8
"11776",1977,331.7,1.4694,0.3003,0.000592,"041013",-28.23,152.07,"CANNING","Australia","Queensland",365,1.61260273972603,0,64
"11777",1977,331.7,1.4694,0.3003,0.000592,"010123",-31.99,117.93,"THE","Australia","Western Australia",365,0.625205479452055,0,21.4
"11778",1977,331.7,1.4694,0.3003,0.000592,"047029",-33.39,142.57,"POONCARIE","Australia","New South Wales",360,0.511944444444444,0,55.2
"11779",1977,331.7,1.4694,0.3003,0.000592,"040094",-27.81,152.67,"HARRISVILLE","Australia","Queensland",365,1.72547945205479,0,64
"11780",1977,331.7,1.4694,0.3003,0.000592,"054003",-30.38,150.61,"BARRABA","Australia","New South Wales",365,1.98986301369863,0,88.8
"11781",1977,331.7,1.4694,0.3003,0.000592,"087034",-38.07,144.33,"LOVELY","Australia","Victoria",365,1.3627397260274,0,38.4
"11782",1977,331.7,1.4694,0.3003,0.000592,"010505",-33.34,117.03,"ARTHUR","Australia","Western Australia",362,1.0828729281768,0,30
"11783",1977,331.7,1.4694,0.3003,0.000592,"010037",-31.73,117.76,"CUTTENING","Australia","Western Australia",365,0.65972602739726,0,27.2
"11784",1977,331.7,1.4694,0.3003,0.000592,"078043",-36.11,141.42,"YANAC","Australia","Victoria",365,0.724383561643836,0,17.6
"11785",1977,331.7,1.4694,0.3003,0.000592,"091011",-40.69,144.72,"CAPE","Australia","Tasmania",365,2.84356164383562,0,78.4
"11786",1977,331.7,1.4694,0.3003,0.000592,"089033",-37.69,142.72,"WICKLIFFE","Australia","Victoria",323,1.72291021671827,0,37.4
"11787",1977,331.7,1.4694,0.3003,0.000592,"045017",-28,143.82,"THARGOMINDAH","Australia","Queensland",364,0.782142857142857,0,67.4
"11788",1977,331.7,1.4694,0.3003,0.000592,"009594",-34.44,119.36,"PEPPERMINT","Australia","Western Australia",363,1.81184573002755,0,45.8
"11789",1977,331.7,1.4694,0.3003,0.000592,"040043",-27.03,153.47,"CAPE","Australia","Queensland",365,3.22082191780822,0,86.2
"11790",1977,331.7,1.4694,0.3003,0.000592,"040082",-27.55,152.34,"UNIVERSITY","Australia","Queensland",364,1.53708791208791,0,53
"11791",1977,331.7,1.4694,0.3003,0.000592,"087053",-38.12,144.64,"PORTARLINGTON","Australia","Victoria",307,2.12508143322476,0,53.8
"11792",1977,331.7,1.4694,0.3003,0.000592,"010670",-32.5,119.36,"LAKE","Australia","Western Australia",364,0.789835164835165,0,41.2
"11793",1977,331.7,1.4694,0.3003,0.000592,"009591",-34.64,117.38,"PARDELUP","Australia","Western Australia",358,2.07513966480447,0,34
"11794",1977,331.7,1.4694,0.3003,0.000592,"068034",-35.09,150.8,"POINT","Australia","New South Wales",365,2.98438356164384,0,136
"11795",1977,331.7,1.4694,0.3003,0.000592,"022020",-33.93,137.63,"WALLAROO","Australia","South Australia",324,0.732098765432099,0,15.1
"11796",1977,331.7,1.4694,0.3003,0.000592,"080065",-35.88,145.55,"YARROWEYAH","Australia","Victoria",364,0.81456043956044,0,22
"11797",1977,331.7,1.4694,0.3003,0.000592,"088060",-37.45,145.21,"WALLABY","Australia","Victoria",365,3.35232876712329,0,98.8
"11798",1977,331.7,1.4694,0.3003,0.000592,"040152",-26.24,151.94,"MURGON","Australia","Queensland",344,1.14331395348837,0,52.2
"11799",1977,331.7,1.4694,0.3003,0.000592,"009519",-33.54,115.02,"CAPE","Australia","Western Australia",365,1.73780821917808,0,33.3
"11800",1977,331.7,1.4694,0.3003,0.000592,"024501",-34.1,139.17,"AUSTRALIA","Australia","South Australia",365,0.70027397260274,0,62.6
"11801",1977,331.7,1.4694,0.3003,0.000592,"014042",-12.33,133.06,"OENPELLI","Australia","Northern Territory",365,4.42493150684932,0,86.4
"11802",1977,331.7,1.4694,0.3003,0.000592,"023721",-35.06,138.56,"HAPPY","Australia","South Australia",365,1.33972602739726,0,27
"11803",1977,331.7,1.4694,0.3003,0.000592,"022000",-34.42,137.92,"ARDROSSAN","Australia","South Australia",344,0.730813953488372,0,35.4
"11804",1978,333.48,1.48385,0.30096,0.000643,"087043",-37.82,144.15,"MEREDITH","Australia","Victoria",365,2.79780821917808,0,84.8
"11805",1978,333.48,1.48385,0.30096,0.000643,"058063",-28.88,153.05,"CASINO","Australia","New South Wales",323,2.91950464396285,0,134
